id,clothtype,type,price,pricerate,weight,quality,level,material,occupation,condition1,condition2,stat1,stat2,defense,magicresistence,atkdistmvsped,attackpower,attackspeed,itemgrade
79,6,161,18700,0,0,75,7,0,52|0|0,31|90,0|0,0|0,0|0,17,5,0,0,0,0
80,6,161,24250,0,0,80,8,0,52|0|0,31|100,0|0,0|0,0|0,19,5,0,0,0,0
81,6,161,11900,0,0,68,6,0,13|0|0,31|75,0|0,0|0,0|0,14,4,0,0,0,0
82,6,161,16000,0,0,73,7,0,13|0|0,31|85,0|0,0|0,0|0,16,4,0,0,0,0
83,6,161,21450,0,0,78,8,0,13|0|0,31|95,0|0,0|0,0|0,18,5,0,0,0,0
84,6,161,28050,0,0,83,9,0,13|0|0,31|105,0|0,0|0,0|0,20,6,0,0,0,0
85,6,161,35400,0,0,88,10,0,13|0|0,31|115,0|0,0|0,0|0,22,6,0,0,0,0
86,6,161,11900,0,0,68,6,0,14|0|0,31|75,0|0,0|0,0|0,14,4,0,0,0,0
87,6,161,16000,0,0,73,7,0,14|0|0,31|85,0|0,0|0,0|0,16,4,0,0,0,0
88,6,161,21450,0,0,78,8,0,14|0|0,31|95,0|0,0|0,0|0,18,5,0,0,0,0
89,6,161,28050,0,0,83,9,0,14|0|0,31|105,0|0,0|0,0|0,20,6,0,0,0,0
90,6,161,35400,0,0,88,10,0,14|0|0,31|115,0|0,0|0,0|0,22,6,0,0,0,0
91,6,161,39950,0,0,90,10,0,57|0|0,31|120,0|0,0|0,0|0,23,7,0,0,0,0
92,6,161,52750,0,0,95,11,0,57|0|0,31|130,0|0,0|0,0|0,26,7,0,0,0,0
93,6,161,1500,0,0,100,12,0,57|0|0,31|140,0|0,25|200,0|0,28,8,0,0,0,0
94,6,161,83650,0,0,105,13,0,57|0|0,31|150,0|0,0|0,0|0,31,9,0,0,0,0
95,6,161,44700,0,0,93,11,0,23|0|0,31|125,0|0,0|0,0|0,24,7,0,0,0,0
96,6,161,59350,0,0,98,11,0,23|0|0,31|135,0|0,0|0,0|0,27,8,0,0,0,0
97,6,161,71650,0,0,103,12,0,23|0|0,31|145,0|0,0|0,0|0,29,8,0,0,0,0
98,6,161,91700,0,0,108,13,0,23|0|0,31|155,0|0,0|0,0|0,32,9,0,0,0,0
99,6,161,115350,0,0,113,14,0,23|0|0,31|165,0|0,0|0,0|0,35,10,0,0,0,0
100,6,161,44700,0,0,93,11,0,24|0|0,31|125,0|0,0|0,0|0,24,7,0,0,0,0
101,6,161,59350,0,0,98,11,0,24|0|0,31|135,0|0,0|0,0|0,27,8,0,0,0,0
102,6,161,71650,0,0,103,12,0,24|0|0,31|145,0|0,0|0,0|0,29,8,0,0,0,0
103,6,161,91700,0,0,108,13,0,24|0|0,31|155,0|0,0|0,0|0,32,9,0,0,0,0
104,6,161,115350,0,0,113,14,0,24|0|0,31|165,0|0,0|0,0|0,35,10,0,0,0,0
111,6,161,1250,0,0,33,0,0,43|0|0,31|10,0|0,0|0,0|0,5,1,0,0,0,0
112,6,161,1800,0,0,39,1,0,43|0|0,31|20,0|0,0|0,0|0,6,1,0,0,0,0
113,6,161,2950,0,0,44,2,0,43|0|0,31|30,0|0,0|0,0|0,8,1,0,0,0,0
114,6,161,4700,0,0,50,3,0,43|0|0,31|40,0|0,0|0,0|0,10,1,0,0,0,0
115,6,161,6250,0,0,55,4,0,43|0|0,31|50,0|0,0|0,0|0,11,2,0,0,0,0
116,6,161,8900,0,0,60,5,0,43|0|0,31|60,0|0,0|0,0|0,13,2,0,0,0,0
117,6,161,12700,0,0,66,6,0,53|0|0,31|70,0|0,0|0,0|0,15,3,0,0,0,0
118,6,161,17000,0,0,71,7,0,53|0|0,31|80,0|0,0|0,0|0,17,3,0,0,0,0
119,6,161,24750,0,0,77,7,0,53|0|0,31|90,0|0,0|0,0|0,20,3,0,0,0,0
120,6,161,31900,0,0,82,8,0,53|0|0,31|100,0|0,0|0,0|0,22,4,0,0,0,0
121,6,161,14850,0,0,69,6,0,15|0|0,31|75,0|0,0|0,0|0,16,3,0,0,0,0
122,6,161,21650,0,0,74,7,0,15|0|0,31|85,0|0,0|0,0|0,19,3,0,0,0,0
123,6,161,28150,0,0,79,8,0,15|0|0,31|95,0|0,0|0,0|0,21,4,0,0,0,0
124,6,161,38800,0,0,85,9,0,15|0|0,31|105,0|0,0|0,0|0,24,4,0,0,0,0
125,6,161,48500,0,0,90,10,0,15|0|0,31|115,0|0,0|0,0|0,26,5,0,0,0,0
126,6,161,14850,0,0,69,6,0,16|0|0,31|75,0|0,0|0,0|0,16,3,0,0,0,0
127,6,161,21650,0,0,74,7,0,16|0|0,31|85,0|0,0|0,0|0,19,3,0,0,0,0
128,6,161,28150,0,0,79,8,0,16|0|0,31|95,0|0,0|0,0|0,21,4,0,0,0,0
129,6,161,38800,0,0,85,9,0,16|0|0,31|105,0|0,0|0,0|0,24,4,0,0,0,0
130,6,161,48500,0,0,90,10,0,16|0|0,31|115,0|0,0|0,0|0,26,5,0,0,0,0
131,6,161,57750,0,0,93,10,0,58|0|0,31|120,0|0,0|0,0|0,28,5,0,0,0,0
132,6,161,70550,0,0,98,11,0,58|0|0,31|130,0|0,0|0,0|0,30,6,0,0,0,0
133,6,161,95400,0,0,104,12,0,58|0|0,31|140,0|0,0|0,0|0,34,6,0,0,0,0
134,6,161,119600,0,0,109,13,0,58|0|0,31|150,0|0,0|0,0|0,37,7,0,0,0,0
135,6,161,64000,0,0,96,11,0,25|0|0,31|125,0|0,0|0,0|0,29,5,0,0,0,0
136,6,161,82300,0,0,101,11,0,25|0|0,31|135,0|0,0|0,0|0,32,6,0,0,0,0
137,6,161,104000,0,0,106,12,0,25|0|0,31|145,0|0,0|0,0|0,35,7,0,0,0,0
138,6,161,130100,0,0,112,13,0,25|0|0,31|155,0|0,0|0,0|0,38,7,0,0,0,0
139,6,161,167000,0,0,117,14,0,25|0|0,31|165,0|0,0|0,0|0,42,8,0,0,0,0
140,6,161,64000,0,0,96,11,0,26|0|0,31|125,0|0,0|0,0|0,29,5,0,0,0,0
141,6,161,82300,0,0,101,11,0,26|0|0,31|135,0|0,0|0,0|0,32,6,0,0,0,0
142,6,161,104000,0,0,106,12,0,26|0|0,31|145,0|0,0|0,0|0,35,7,0,0,0,0
143,6,161,130100,0,0,112,13,0,26|0|0,31|155,0|0,0|0,0|0,38,7,0,0,0,0
144,6,161,167000,0,0,117,14,0,26|0|0,31|165,0|0,0|0,0|0,42,8,0,0,0,0
151,6,161,1200,0,0,33,0,0,44|0|0,31|10,0|0,0|0,0|0,5,1,0,0,0,0
152,6,161,1700,0,0,38,1,0,44|0|0,31|20,0|0,0|0,0|0,6,1,0,0,0,0
153,6,161,2500,0,0,43,2,0,44|0|0,31|30,0|0,0|0,0|0,8,1,0,0,0,0
154,6,161,3950,0,0,48,3,0,44|0|0,31|40,0|0,0|0,0|0,9,2,0,0,0,0
155,6,161,5900,0,0,53,4,0,44|0|0,31|50,0|0,0|0,0|0,11,2,0,0,0,0
156,6,161,8550,0,0,58,5,0,44|0|0,31|60,0|0,0|0,0|0,13,2,0,0,0,0
157,6,161,10750,0,0,63,6,0,54|0|0,31|70,0|0,0|0,0|0,14,3,0,0,0,0
158,6,161,14600,0,0,68,7,0,54|0|0,31|80,0|0,0|0,0|0,16,3,0,0,0,0
159,6,161,21500,0,0,73,7,0,54|0|0,31|90,0|0,0|0,0|0,19,4,0,0,0,0
160,6,161,27600,0,0,78,8,0,54|0|0,31|100,0|0,0|0,0|0,21,4,0,0,0,0
161,6,161,12650,0,0,66,6,0,17|0|0,31|75,0|0,0|0,0|0,15,3,0,0,0,0
162,6,161,18650,0,0,71,7,0,17|0|0,31|85,0|0,0|0,0|0,18,3,0,0,0,0
163,6,161,24550,0,0,76,8,0,17|0|0,31|95,0|0,0|0,0|0,20,4,0,0,0,0
164,6,161,31250,0,0,81,9,0,17|0|0,31|105,0|0,0|0,0|0,22,4,0,0,0,0
165,6,161,42600,0,0,86,10,0,17|0|0,31|115,0|0,0|0,0|0,25,5,0,0,0,0
166,6,161,12650,0,0,66,6,0,18|0|0,31|75,0|0,0|0,0|0,15,3,0,0,0,0
167,6,161,18650,0,0,71,7,0,18|0|0,31|85,0|0,0|0,0|0,18,3,0,0,0,0
168,6,161,24550,0,0,76,8,0,18|0|0,31|95,0|0,0|0,0|0,20,4,0,0,0,0
169,6,161,31250,0,0,81,9,0,18|0|0,31|105,0|0,0|0,0|0,22,4,0,0,0,0
170,6,161,42600,0,0,86,10,0,18|0|0,31|115,0|0,0|0,0|0,25,5,0,0,0,0
171,6,161,47000,0,0,88,10,0,59|0|0,31|120,0|0,0|0,0|0,26,5,0,0,0,0
172,6,161,61250,0,0,93,11,0,59|0|0,31|130,0|0,0|0,0|0,29,5,0,0,0,0
173,6,161,1500,0,0,98,12,0,59|0|0,31|140,0|0,0|0,0|0,31,6,0,0,0,0
174,6,161,94700,0,0,103,13,0,59|0|0,31|150,0|0,0|0,0|0,34,7,0,0,0,0
175,6,161,52350,0,0,91,11,0,27|0|0,31|125,0|0,0|0,0|0,27,5,0,0,0,0
176,6,161,68350,0,0,96,11,0,27|0|0,31|135,0|0,0|0,0|0,30,6,0,0,0,0
177,6,161,86700,0,0,101,12,0,27|0|0,31|145,0|0,0|0,0|0,33,6,0,0,0,0
178,6,161,109000,0,0,106,13,0,27|0|0,31|155,0|0,0|0,0|0,36,7,0,0,0,0
179,6,161,135100,0,0,111,14,0,27|0|0,31|165,0|0,0|0,0|0,39,8,0,0,0,0
180,6,161,52350,0,0,91,11,0,28|0|0,31|125,0|0,0|0,0|0,27,5,0,0,0,0
181,6,161,68350,0,0,96,11,0,28|0|0,31|135,0|0,0|0,0|0,30,6,0,0,0,0
182,6,161,86700,0,0,101,12,0,28|0|0,31|145,0|0,0|0,0|0,33,6,0,0,0,0
183,6,161,109000,0,0,106,13,0,28|0|0,31|155,0|0,0|0,0|0,36,7,0,0,0,0
184,6,161,135100,0,0,111,14,0,28|0|0,31|165,0|0,0|0,0|0,39,8,0,0,0,0
201,6,161,350,0,0,16,0,0,0|0|0,0|0,0|0,25|0,0|0,0,0,0,0,0,0
202,6,161,3950,0,5,19,1,520,0|0|0,31|8,0|0,25|300,0|0,8,2,0,0,0,1
203,6,161,4736,0,10,23,2,521,0|0|0,31|18,0|0,25|370,0|0,12,3,0,0,0,1
204,6,161,8900,0,0,27,3,0,0|0|0,31|28,0|0,25|430,0|0,0,1,0,0,0,0
205,6,161,12250,0,0,31,4,0,0|0|0,31|38,0|0,25|490,0|0,0,1,0,0,0,0
206,6,161,5674,0,12,34,3,523,0|0|0,31|46,0|0,25|550,0|0,17,5,0,0,0,2
207,6,161,20250,0,0,38,5,0,0|0|0,31|54,0|0,25|600,0|0,0,2,0,0,0,0
208,6,161,6792,0,15,41,5,524,0|0|0,31|62,0|0,25|650,0|0,23,7,0,0,0,3
209,6,161,29350,0,0,44,7,0,0|0|0,31|70,0|0,25|700,0|0,0,1,0,0,0,0
210,6,161,8123,0,5,47,6,522,0|0|0,31|78,0|0,25|750,0|0,30,10,0,0,0,4
211,6,161,9707,0,17,50,7,525,0|0|0,31|86,0|0,25|900,0|0,38,13,0,0,0,4
212,6,161,11590,0,20,53,8,526,0|0|0,31|100,0|0,25|1100,0|0,46,16,0,0,0,5
213,6,161,120200,0,0,56,11,0,0|0|0,31|115,0|0,25|1200,0|0,0,9,0,0,0,0
214,6,161,65050,0,0,59,12,0,0|0|0,31|107,0|0,25|950,0|0,0,3,0,0,0,0
215,6,161,73900,0,0,62,13,0,0|0|0,31|114,0|0,25|1000,0|0,0,1,0,0,0,0
216,6,161,85350,0,0,64,15,0,0|0|0,31|121,0|0,25|1050,0|0,0,5,0,0,0,0
217,6,161,97300,0,0,67,16,0,0|0|0,31|128,0|0,25|1100,0|0,0,5,0,0,0,0
218,6,161,110650,0,0,70,17,0,0|0|0,31|135,0|0,25|1150,0|0,0,7,0,0,0,0
219,6,161,125900,0,0,73,18,0,0|0|0,31|142,0|0,25|1200,0|0,0,8,0,0,0,0
220,6,161,143950,0,0,76,19,0,0|0|0,31|149,0|0,25|1250,0|0,0,10,0,0,0,0
221,6,163,4575,0,2,22,1,530,0|0|0,31|15,0|0,23|50,0|0,10,5,0,0,0,1
222,6,163,5485,0,10,26,2,531,0|0|0,31|25,0|0,23|50,0|0,7,13,0,0,0,2
223,6,163,6572,0,5,30,3,532,0|0|0,31|35,0|0,23|55,0|0,16,8,0,0,0,2
224,6,163,7866,0,6,34,4,533,0|0|0,31|45,0|0,23|60,0|0,19,10,0,0,0,2
225,6,163,7866,0,8,36,4,534,0|0|0,31|50,0|0,23|50,0|0,19,10,0,0,0,3
226,6,163,11242,0,15,40,6,535,0|0|0,31|60,0|0,23|70,0|0,22,11,0,0,0,3
227,6,163,13423,0,15,44,7,536,0|0|0,31|70,0|0,23|60,0|0,25,13,0,0,0,3
228,6,163,13423,0,20,46,7,537,0|0|0,31|76,0|0,23|60,0|0,25,13,0,0,0,4
229,6,163,58950,0,0,49,8,0,0|0|0,31|82,0|0,23|65,0|0,0,0,0,0,0,0
230,6,163,68650,0,0,50,8,0,0|0|0,31|85,0|0,23|70,0|0,0,0,0,0,0,0
231,6,163,19089,0,20,54,9,539,0|0|0,31|95,0|0,23|75,0|0,31,15,0,0,0,4
232,6,163,99600,0,0,60,10,0,0|0|0,31|110,0|0,23|80,0|0,0,0,0,0,0,0
233,6,163,129250,0,20,66,0,0,0|0|0,31|100,0|0,23|90,20|20,27,19,0,0,0,5
234,6,163,130850,0,0,62,13,0,0|0|0,31|115,0|0,23|80,0|0,14,21,0,0,0,0
235,6,163,147750,0,0,64,14,0,0|0|0,31|120,0|0,23|85,0|0,15,22,0,0,0,0
236,6,163,163350,0,20,66,16,0,0|0|0,31|125,0|0,23|85,0|0,16,23,0,0,0,0
237,6,163,192500,0,0,70,17,0,0|0|0,31|135,0|0,23|90,0|0,17,25,0,0,0,0
238,6,163,212950,0,0,73,18,0,0|0|0,31|142,0|0,23|90,0|0,18,26,0,0,0,0
239,6,163,245450,0,0,76,19,0,0|0|0,31|150,0|0,23|95,0|0,19,28,0,0,0,0
240,6,163,272850,0,0,79,19,0,0|0|0,31|157,0|0,23|100,0|0,20,29,0,0,0,0
241,6,161,4676,0,20,21,2,500,0|0|0,31|12,0|0,0|0,0|0,17,6,0,0,0,1
242,6,161,5602,0,20,25,3,501,71|0|0,31|22,0|0,0|0,0|0,26,8,0,0,0,1
243,6,161,6706,0,20,29,4,502,71|0|0,31|32,0|0,0|0,0|0,31,11,0,0,0,2
244,6,161,8020,0,20,33,5,503,71|0|0,31|42,0|0,0|0,0|0,40,14,0,0,0,2
245,6,161,9584,0,30,36,6,504,71|0|0,31|50,0|0,0|0,0|0,51,17,0,0,0,3
246,6,161,23600,0,0,39,0,0,71|0|0,31|58,0|0,0|0,0|0,0,6,0,0,0,0
247,6,161,11443,0,30,42,7,505,71|0|0,31|66,0|0,0|0,0|0,68,21,0,0,0,3
248,6,161,13651,0,40,46,8,506,0|0|0,31|74,0|0,0|0,0|0,61,32,0,0,0,4
249,6,161,49350,0,0,48,7,0,71|0|0,31|81,0|0,0|0,0|0,20,9,0,0,0,0
250,6,161,60800,0,0,51,8,0,71|0|0,31|88,0|0,0|0,0|0,22,10,0,0,0,0
251,6,161,73900,0,0,54,9,0,71|0|0,31|95,0|0,0|0,0|0,24,11,0,0,0,0
252,6,161,88600,0,0,57,11,0,71|0|0,31|102,0|0,0|0,0|0,26,12,0,0,0,0
253,6,161,105150,0,0,60,12,0,71|0|0,31|109,0|0,0|0,0|0,28,13,0,0,0,0
254,6,161,122250,0,0,62,13,0,71|0|0,31|116,0|0,0|0,0|0,30,14,0,0,0,0
255,6,161,142550,0,0,65,15,0,71|0|0,31|123,0|0,0|0,0|0,32,15,0,0,0,0
256,6,161,165000,0,0,68,16,0,71|0|0,31|130,0|0,0|0,0|0,34,16,0,0,0,0
257,6,161,189700,0,0,71,17,0,71|0|0,31|137,0|0,0|0,0|0,36,17,0,0,0,0
258,6,161,216800,0,0,74,18,0,71|0|0,31|144,0|0,0|0,0|0,38,18,0,0,0,0
259,6,161,243850,0,0,76,18,0,71|0|0,31|151,0|0,0|0,0|0,40,19,0,0,0,0
260,6,161,275850,0,0,79,19,0,71|0|0,31|158,0|0,0|0,0|0,42,20,0,0,0,0
261,6,161,3900,0,10,35,1,499,0|0|0,0|0,0|0,0|0,0|0,17,7,0,0,0,1
262,6,163,100,0,15,44,0,0,0|0|0,31|80,0|0,23|70,0|0,30,42,0,0,0,4
263,6,163,100,0,15,44,0,0,0|0|0,31|80,0|0,23|70,0|0,30,42,0,0,0,0
264,6,161,100,0,0,0,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
265,6,161,100,0,0,0,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
266,6,161,100,0,0,0,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
267,6,161,100,0,0,0,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
268,6,161,100,0,0,0,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
269,6,161,100,0,0,0,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
270,6,161,100,0,0,0,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
271,6,161,100,0,0,0,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
272,6,161,100,0,0,0,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
273,6,161,100,0,0,0,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
274,6,161,100,0,0,0,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
275,6,161,100,0,0,0,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
276,6,161,100,0,0,0,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
277,6,161,100,0,0,0,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
278,6,161,100,0,0,0,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
279,6,161,100,0,0,0,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
280,6,161,100,0,0,0,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
281,6,163,1000,0,2,25,0,0,0|0|0,0|0,0|0,23|50,20|10,15,30,0,0,0,1
301,6,161,1300,0,0,19,0,0,0|0|0,0|0,0|0,25|0,0|0,2,2,0,0,0,0
302,6,161,2000,0,0,20,0,0,0|0|0,0|0,0|0,25|0,0|0,3,3,0,0,0,0
303,6,161,2050,0,0,21,0,0,0|0|0,0|1,0|0,25|0,0|0,3,3,0,0,0,0
304,6,161,2100,0,0,22,0,0,0|0|0,0|2,0|0,25|0,0|0,3,3,0,0,0,0
305,6,161,2150,0,0,23,0,0,0|0|0,0|3,0|0,25|0,0|0,3,3,0,0,0,0
306,6,161,3050,0,0,24,0,0,0|0|0,0|4,0|0,25|0,0|0,4,4,0,0,0,0
307,6,161,3100,0,0,25,0,0,0|0|0,0|5,0|0,25|0,0|0,4,4,0,0,0,0
308,6,161,17250,0,5,22,0,0,0|0|0,31|8,0|0,25|300,26|2,8,2,0,0,0,0
309,6,161,17550,0,5,23,0,0,0|0|0,31|8,0|0,25|300,24|1,8,2,0,0,0,0
310,6,161,17900,0,5,24,0,0,0|0|0,31|8,0|0,25|300,38|23,8,2,0,0,0,0
311,6,161,18900,0,5,25,0,0,0|0|0,31|8,0|0,25|300,39|13,8,2,0,0,0,0
312,6,161,19650,0,5,26,0,0,0|0|0,31|8,0|0,25|300,28|1,8,2,0,0,0,0
313,6,161,19950,0,5,27,0,0,0|0|0,31|8,0|0,25|300,11|1,8,2,0,0,0,0
314,6,161,21150,0,5,28,0,0,0|0|0,31|3,0|0,25|300,0|0,8,2,0,0,0,0
315,6,161,27100,0,10,26,0,0,0|0|0,31|18,0|0,25|370,26|3,12,3,0,0,0,0
316,6,161,27600,0,10,27,0,0,0|0|0,31|18,0|0,25|370,24|1,12,3,0,0,0,0
317,6,161,28850,0,10,28,0,0,0|0|0,31|18,0|0,25|370,38|45,12,3,0,0,0,0
318,6,161,29750,0,10,29,0,0,0|0|0,31|18,0|0,25|370,39|25,12,3,0,0,0,0
319,6,161,30250,0,10,30,0,0,0|0|0,31|18,0|0,25|370,28|2,12,3,0,0,0,0
320,6,161,31700,0,10,31,0,0,0|0|0,31|18,0|0,25|370,11|2,12,3,0,0,0,0
321,6,161,32200,0,10,32,0,0,0|0|0,31|13,0|0,25|370,0|0,12,3,0,0,0,0
322,6,161,36950,0,0,30,0,0,0|0|0,31|27,0|0,25|430,0|0,4,4,0,0,0,0
323,6,161,38300,0,0,31,0,0,0|0|0,31|28,0|0,25|430,0|0,5,4,0,0,0,0
324,6,161,39350,0,0,32,0,0,0|0|0,31|29,0|0,25|430,0|0,5,5,0,0,0,0
325,6,161,39950,0,0,33,0,0,0|0|0,31|30,0|0,25|430,0|0,5,5,0,0,0,0
326,6,161,41450,0,0,34,0,0,0|0|0,31|31,0|0,25|430,0|0,6,5,0,0,0,0
327,6,161,42650,0,0,35,0,0,0|0|0,31|32,0|0,25|430,0|0,6,6,0,0,0,0
328,6,161,44250,0,0,36,0,0,0|0|0,31|33,0|0,25|430,0|0,7,6,0,0,0,0
329,6,161,51600,0,0,34,0,0,0|0|0,31|37,0|0,25|490,0|0,6,4,0,0,0,0
330,6,161,52800,0,0,35,0,0,0|0|0,31|38,0|0,25|490,0|0,6,5,0,0,0,0
331,6,161,53650,0,0,36,0,0,0|0|0,31|39,0|0,25|490,0|0,6,5,0,0,0,0
332,6,161,55400,0,0,37,0,0,0|0|0,31|40,0|0,25|490,0|0,7,5,0,0,0,0
333,6,161,56800,0,0,38,0,0,0|0|0,31|41,0|0,25|490,0|0,7,6,0,0,0,0
334,6,161,58750,0,0,39,0,0,0|0|0,31|42,0|0,25|490,0|0,8,6,0,0,0,0
335,6,161,59650,0,0,40,0,0,0|0|0,31|43,0|0,25|490,0|0,8,6,0,0,0,0
336,6,161,67000,0,0,37,0,0,0|0|0,31|46,0|0,25|550,26|5,17,5,0,0,0,0
337,6,161,68000,0,0,38,0,0,0|0|0,31|46,0|0,25|550,24|2,17,5,0,0,0,0
338,6,161,70000,0,0,39,0,0,0|0|0,31|46,0|0,25|550,38|79,17,5,0,0,0,0
339,6,161,71600,0,0,40,0,0,0|0|0,31|46,0|0,25|550,39|44,17,5,0,0,0,0
340,6,161,73750,0,0,41,0,0,0|0|0,31|46,0|0,25|550,28|4,17,5,0,0,0,0
341,6,161,74750,0,0,42,0,0,0|0|0,31|46,0|0,25|550,11|3,17,5,0,0,0,0
342,6,161,77800,0,0,43,0,0,0|0|0,31|41,0|0,25|550,0|0,17,5,0,0,0,0
343,6,161,83750,0,0,41,0,0,0|0|0,31|53,0|0,25|600,0|0,6,6,0,0,0,0
344,6,161,85950,0,0,42,0,0,0|0|0,31|54,0|0,25|600,0|0,7,6,0,0,0,0
345,6,161,87800,0,0,43,0,0,0|0|0,31|55,0|0,25|600,0|0,7,7,0,0,0,0
346,6,161,90200,0,0,44,0,0,0|0|0,31|56,0|0,25|600,0|0,8,7,0,0,0,0
347,6,161,91450,0,0,45,0,0,0|0|0,31|57,0|0,25|600,0|0,8,7,0,0,0,0
348,6,161,94700,0,0,46,0,0,0|0|0,31|58,0|0,25|600,0|0,9,8,0,0,0,0
349,6,161,95950,0,0,47,0,0,0|0|0,31|59,0|0,25|600,0|0,9,8,0,0,0,0
350,6,161,102900,0,0,44,0,0,0|0|0,31|62,0|0,25|650,26|7,23,7,0,0,0,0
351,6,161,104950,0,0,45,0,0,0|0|0,31|62,0|0,25|650,24|3,23,7,0,0,0,0
352,6,161,107600,0,0,46,0,0,0|0|0,31|62,0|0,25|650,38|113,23,7,0,0,0,0
353,6,161,109000,0,0,47,0,0,0|0|0,31|62,0|0,25|650,39|63,23,7,0,0,0,0
354,6,161,112600,0,0,48,0,0,0|0|0,31|62,0|0,25|650,28|5,23,7,0,0,0,0
355,6,161,114100,0,0,49,0,0,0|0|0,31|62,0|0,25|650,11|4,23,7,0,0,0,0
356,6,161,117050,0,0,50,0,0,0|0|0,31|57,0|0,25|650,0|0,23,7,0,0,0,0
357,6,161,122600,0,0,47,0,0,0|0|0,31|69,0|0,25|700,0|0,8,5,0,0,0,0
358,6,161,124800,0,0,48,0,0,0|0|0,31|70,0|0,25|700,0|0,8,6,0,0,0,0
359,6,161,127750,0,0,49,0,0,0|0|0,31|71,0|0,25|700,0|0,9,6,0,0,0,0
360,6,161,129400,0,0,50,0,0,0|0|0,31|72,0|0,25|700,0|0,9,6,0,0,0,0
361,6,161,133250,0,0,51,0,0,0|0|0,31|73,0|0,25|700,0|0,10,7,0,0,0,0
362,6,161,136600,0,0,52,0,0,0|0|0,31|74,0|0,25|700,0|0,11,7,0,0,0,0
363,6,161,139100,0,0,53,0,0,0|0|0,31|75,0|0,25|700,0|0,11,8,0,0,0,0
364,6,161,145400,0,5,50,0,0,0|0|0,31|78,0|0,25|750,26|9,30,10,0,0,0,0
365,6,161,148600,0,5,51,0,0,0|0|0,31|78,0|0,25|750,24|3,30,10,0,0,0,0
366,6,161,150450,0,5,52,0,0,0|0|0,31|78,0|0,25|750,38|147,30,10,0,0,0,0
367,6,161,154550,0,5,53,0,0,0|0|0,31|78,0|0,25|750,39|82,30,10,0,0,0,0
368,6,161,156450,0,5,54,0,0,0|0|0,31|78,0|0,25|750,28|7,30,10,0,0,0,0
369,6,161,160100,0,5,55,0,0,0|0|0,31|78,0|0,25|750,11|5,30,10,0,0,0,0
370,6,161,164700,0,5,56,0,0,0|0|0,31|73,0|0,25|750,0|0,30,10,0,0,0,0
371,6,161,281750,0,5,53,0,0,0|0|0,31|86,0|0,25|1000,26|10,38,13,0,0,0,0
372,6,161,287650,0,5,54,0,0,0|0|0,31|86,0|0,25|1000,24|4,38,13,0,0,0,0
373,6,161,295050,0,5,55,0,0,0|0|0,31|86,0|0,25|1000,38|180,38,13,0,0,0,0
374,6,161,298550,0,5,56,0,0,0|0|0,31|86,0|0,25|1000,39|100,38,13,0,0,0,0
375,6,161,304900,0,5,57,0,0,0|0|0,31|86,0|0,25|1000,28|8,38,13,0,0,0,0
376,6,161,310000,0,5,58,0,0,0|0|0,31|86,0|0,25|1000,11|6,38,13,0,0,0,0
377,6,161,316650,0,5,59,0,0,0|0|0,31|81,0|0,25|1000,0|0,38,13,0,0,0,0
378,6,161,200600,0,0,56,0,0,0|0|0,31|92,0|0,25|850,0|0,10,6,0,0,0,0
379,6,161,203050,0,0,57,0,0,0|0|0,31|93,0|0,25|850,0|0,10,6,0,0,0,0
380,6,161,207900,0,0,58,0,0,0|0|0,31|94,0|0,25|850,0|0,11,7,0,0,0,0
381,6,161,212250,0,0,59,0,0,0|0|0,31|95,0|0,25|850,0|0,12,7,0,0,0,0
382,6,161,215500,0,0,60,0,0,0|0|0,31|96,0|0,25|850,0|0,12,8,0,0,0,0
383,6,161,220050,0,0,61,0,0,0|0|0,31|97,0|0,25|850,0|0,13,8,0,0,0,0
384,6,161,222550,0,0,62,0,0,0|0|0,31|98,0|0,25|850,0|0,13,8,0,0,0,0
385,6,161,231750,0,0,59,0,0,0|0|0,31|99,0|0,25|900,0|0,10,7,0,0,0,0
386,6,161,237000,0,0,60,0,0,0|0|0,31|100,0|0,25|900,0|0,11,8,0,0,0,0
387,6,161,239750,0,0,61,0,0,0|0|0,31|101,0|0,25|900,0|0,11,8,0,0,0,0
